,time,F3,F4,P3,P4
51,351,3.8609015251782726,-19.996494537920267,3.3220372013880777,3.2988620131512585
52,352,3.7828426283612653,-20.06671725373826,3.32353739852078,3.3176667319110664
53,353,3.708215746917699,-20.126120638802014,3.320610661747463,3.3496429374038033
54,354,3.646365575039631,-20.165275629065658,3.318958955759438,3.3997641574564477
55,355,3.605760039298913,-20.175993579478543,3.323761351802016,3.4716974167938672
56,356,3.593463925322716,-20.151817977589754,3.339242205112222,3.5675421236941784
57,357,3.6146390086460998,-20.088531646884626,3.3682934574807293,3.687602119753683
58,358,3.6721307080319834,-19.98456052527805,3.4121828922924524,3.830199469540517
59,359,3.7661691007898623,-19.8412072315117,3.470374706423208,3.9916372765543944
60,360,3.8946098099544124,-19.662350435353297,3.5406600226207727,4.1665385715998955
61,361,4.053448290023486,-19.453885832589492,3.6194823248090744,4.348382689241672
62,362,4.236819205725766,-19.223616098982284,3.7020617765585224,4.529806884731936
63,363,4.436897523803783,-18.981161582333808,3.782477626012989,4.702827668014173
64,364,4.644541067846619,-18.737180311511008,3.8541673739752156,4.859421899399671
65,365,4.85014694970493,-18.502482077593932,3.910636910474897,4.992260528870762
66,366,5.044056296444028,-18.28757809922452,3.945902786759009,5.0951643757070535
67,367,5.217076992402208,-18.102041626353166,3.954865390211095,5.163477511628113
68,368,5.361302887644865,-17.953635312931997,3.933842110637117,5.19453028507337
69,369,5.470520700750232,-17.847963232070494,3.8809634823654404,5.187873086720663
70,370,5.540304101090024,-17.78843806117349,3.796301926657772,5.1452178432402915
71,371,5.568268899536469,-17.776041709260905,3.6818982412484793,5.070321971541809
72,372,5.554041790311603,-17.80938134551581,3.5416363334939303,4.968749579728022
73,373,5.498973499793823,-17.885077671033947,3.3810194004413487,4.8474960075645015
74,374,5.406357733827682,-17.997745110269033,3.207046446878092,4.714689407115856
75,375,5.2815456976798,-18.140073051341652,3.0278983296304345,4.579139031901669
76,376,5.131025448463862,-18.303843438504593,2.8521834347511943,4.449501702080298
77,377,4.961503655584663,-18.48091935727225,2.6882702135746803,4.333589912825685
78,378,4.7799371824665,-18.66332033084043,2.5439975382408666,4.238114512444722
79,379,4.593482107723961,-18.84335825681985,2.42625295268461,4.168338388674451
80,380,4.408726109450404,-19.014446312953122,2.340291487311661,4.127507070703847
81,381,4.231031778437828,-19.171765538107774,2.2892912405629042,4.116562620818434
82,382,4.064374187533033,-19.31237568982484,2.2742373644087857,4.134190896089243
83,383,3.9112302751960115,-19.435222407822568,2.2938396216258785,4.176898190536752
84,384,3.7724830919092827,-19.541145454176107,2.3445395069126844,4.239196315574082
85,385,3.647623746767256,-19.632599449010584,2.4207919266088593,4.314051274265925
86,386,3.5350813836161743,-19.713185315645728,2.5154925886153254,4.393411468564011
87,387,3.432296528798979,-19.78737876209279,2.6203315832482024,4.468658275263261
88,388,3.335747296475911,-19.860337378072703,2.7262176739828163,4.531121789211789
89,389,3.2413813153448565,-19.937386834949912,2.8239091226193,4.5727155136885616
90,390,3.145240061672951,-20.023341482068428,2.9046825172038795,4.586531357550095
91,391,3.0437942839085457,-20.1220723629149,2.960897236967042,4.56731571273817
92,392,2.9341547456694936,-20.236210085613127,2.986520021095799,4.511870040267789
93,393,2.8144841079983594,-20.366760673484443,2.977581324476099,4.419313377779523
94,394,2.6843340504032707,-20.512902983749587,2.9324227487914953,4.291119975062259
95,395,2.544611298910739,-20.672138903998388,2.851779458505069,4.131019448074257
96,396,2.397456558044617,-20.84045737393191,2.7387847663116585,3.944840577859418
97,397,2.2462268078977177,-21.012437898520684,2.5988237815595765,3.7402115259275117
98,398,2.0953496446907844,-21.181597591794308,2.439136063202306,3.526056343936522
99,399,1.950126568025142,-21.34079278719903,2.2683563562064277,3.31207578222547
100,400,1.8165866969324371,-21.482486179574224,2.096118563647691,3.1082825834936334
101,401,1.7010646555577051,-21.599267832195675,1.9325187019201417,2.924397324321235
102,402,1.6095632016925516,-21.68459091701357,1.7873357971353743,2.7691355267952495
103,403,1.547382628334539,-21.73318470986702,1.6693413622670203,2.6496834143027166
104,404,1.5188726817068594,-21.741306603488674,1.5858520099231015,2.571393405276028
105,405,1.5269671708286023,-21.707175209444895,1.5422966443946846,2.537478538070326
106,406,1.5728142429098373,-21.63123080848574,1.5417344690426986,2.54872928398343
107,407,1.6558315969362223,-21.51595466321209,1.5846116410327535,2.6034804010212365
108,408,1.7737500137838749,-21.365727688646242,1.66880924454924,2.697782208190429
109,409,1.92235872479196,-21.186931746306232,1.7897381327566186,2.82555825911117
110,410,2.0954887484268108,-20.987761330104256,1.9404743396762645,2.9788423211518014
111,411,2.2854779330689294,-20.777621422348037,2.112117273911792,3.1482130159948234
112,412,2.483584439636656,-20.56663282158687,2.2943365648294787,3.323324646174298
113,413,2.680278361820844,-20.365244253731035,2.4760132581438663,3.4934597705911075
114,414,2.8657668091702866,-20.18362048861044,2.645888460859757,3.6480986874925088
115,415,3.0305755976049613,-20.031029362530262,2.793131957277786,3.777407194216463
116,416,3.1660053766003253,-19.915403278900406,2.907890866595071,3.872655307484766
117,417,3.264627649079619,-19.842911100971612,2.9819174809892264,3.926673021990429
118,418,3.3206755101063146,-19.817673581002467,3.0090817741040965,3.9342017421117874
119,419,3.3303277039183743,-19.84160000306373,2.985652488557652,3.8920753878003658
120,420,3.292282551224624,-19.91398172205028,2.9105849887434725,3.799445234926238
121,421,3.2081887436035568,-20.03124905447982,2.7857557721695785,3.6579460870583174
122,422,3.0822043709214375,-20.18751569816812,2.6157674188817253,3.471456577161767
123,423,2.9203819434418716,-20.375266099893842,2.4074893683023872,3.245697607639476
124,424,2.7308365921218782,-20.585344687331308,2.169788565983128,2.98810512054985
125,425,2.523968766774892,-20.80686391330379,1.9132910767036317,2.7077335629956973
126,426,2.311714749760951,-21.027932912521457,1.6497606304188628,2.41476354724881
127,427,2.1064290025947634,-21.236714319007405,1.3912938964277664,2.119836496535411
128,428,1.9203231479981104,-21.42196821265677,1.1496900430250718,1.8335809960832332
129,429,1.7651073217923379,-21.573337088725967,0.9359251490617898,1.5662492253676126
130,430,1.6512408345468548,-21.68193666855439,0.7595722578455867,1.327268465374607
131,431,1.5871321210875673,-21.741011883364546,0.6282450435054381,1.1247913311772206
132,432,1.5787439761763753,-21.74621484994422,0.547209337556126,0.9653547405537919
133,433,1.6294012114401113,-21.695631175974675,0.5191963906253465,0.853682061343334
134,434,1.739479906889089,-21.589918714314436,0.5443234794356334,0.7925226718831798
135,435,1.9060937206984192,-21.43255672503365,0.6200303086110076,0.7824443343109689
136,436,2.12313370116537,-21.229783679064585,0.7411855120826124,0.8217489658816318
137,437,2.3817059217349037,-20.990088466900428,0.9004574124230101,0.9066580792415257
138,438,2.670619034244502,-20.723713573787442,1.0887346198242842,1.0315435714903511
139,439,2.9767353420535794,-20.442406439488863,1.2954939598728135,1.1890532594150462
140,440,3.285554514800055,-20.158938100058922,1.5093602057754503,1.370425656244172
